672	Thyagarajan Theatre	0101000020E61000001C9947FE60105440A452EC681CFA2940
673	Marundeeswar Koil	0101000020E6100000CD3E8F519E1054401C9947FE60F82940
674	RTO Office	0101000020E61000005A7D3BAA961054402F4C093501F42940
675	Kottivakkam	0101000020E6100000A75B76887F1054405AD5928E72F02940
676	Pallavakkam	0101000020E610000058047B2365105440F77D9301FBEB2940
677	Ice Factory	0101000020E61000004BE658DE55105440D74D29AF95E82940
678	Neelangarai	0101000020E61000005941C2E65210544027FDF7BFA7E62940
679	Vettuvankeni	0101000020E61000005AF3E32F2D105440BE326FD575E02940
680	Sai Baba Temple	0101000020E61000001DF8FF0E18105440767FE5D6DEDA2940
681	Neejambakkam	0101000020E61000008EF17A93131054402C4E10D0D8D62940
682	Golden Beach	0101000020E6100000E5D3635B06105440AC545051F5D32940
683	Water Tank	0101000020E610000033830032D70F5440F49021AE39CB2940
684	Manaiur	0101000020E6100000B5D084DCBB0F5440AC4875CFF4C52940
685	Narnal Kuppam	0101000020E6100000045582499A0F5440B7E1E26E31C12940
686	Uthandi	0101000020E610000012329067970F544014967840D9BC2940
687	Kanathur	0101000020E6100000FC8880BF6F0F5440571ADFB46CB32940
688	Hari Katuvakkam	0101000020E610000014F38325640F5440E9B5D95889A92940
689	MGM	0101000020E6100000F7B1FEA6620F54408A27165344A72940
690	Muttukadu	0101000020E610000095124039630F5440012A03A489A32940
691	Muttukadu Boat House	0101000020E6100000535DC0CB8C0F544098020CAA919C2940
692	Taj Fishermans Cove	0101000020E610000091CAFBD56F0F5440A299C4AC59972940
693	Thiruvidanthai	0101000020E6100000D43E04F2F80F54405479967BDC922940
694	Thiruvidanthai	0101000020E6100000508BC1C3B40F544096404AECDA862940
695	Kovalam Depot	0101000020E61000001EEC7F46CA0F54409B91FFD150882940
696	Kovalam Depot	0101000020E6100000442501ACC60F544044BD640C41882940
697	Taj Fishermans Cove	0101000020E6100000130203526C0F54402A0640C338972940
698	Muttukadu Boat House	0101000020E6100000361C3B4D8B0F544005DA807CC79C2940
699	Muttukadu	0101000020E6100000FF6A82665F0F544079816983D9A32940
700	MGM	0101000020E61000000E2B81395F0F54408855B42031A72940
701	Kanathur	0101000020E6100000520DFB3D710F5440AC13C06247B42940
702	Ragas	0101000020E61000004A7B41137A0F54409DD8640942B82940
703	Uthandi	0101000020E61000000397C79A910F5440956588635DBC2940
704	Narnal Kuppam	0101000020E61000007B1600BA9A0F5440F8291AAD9BC12940
705	Manaiur	0101000020E6100000F466BBDFB40F5440F61DCBD487C62940
706	Water Tank	0101000020E61000009EB30584D60F544062BB7B80EECB2940
707	Golden Beach	0101000020E610000081137E67031054403280E830FCD32940
708	Neejambakkam	0101000020E6100000E1D03A2E131054402E9F38C29AD72940
709	Sai Baba Temple	0101000020E6100000B5F680711710544077BCC96FD1DB2940
710	Vettuvankeni	0101000020E61000005E90044C261054408ABBAC4F5AE02940
711	Neelangarai	0101000020E610000017B83CD64C1054402E0562E13DE62940
712	Ice Factory	0101000020E61000000B5F5FEB52105440D49AE61DA7E82940
713	Pallavakkam	0101000020E61000001B9E3D1B621054405713D94104EC2940
714	Kottivakkam	0101000020E6100000D26C81B17C10544027595E247AF02940
715	RTO Office	0101000020E610000003937E6F911054403DE62C81CEF32940
716	Thiruvanmiyur Depot	0101000020E610000047054EB6811054404AB20E4757F92940
719	Adayar Malar Hospital	0101000020E6100000C792832392105440D44376D655042A40
721	Pattinambakkam	0101000020E6100000B3C83C13961154409D32B3A6E40C2A40
722	Light House	0101000020E610000075F9BDEAD4115440C3DBFFD7EB132A40
733	Military Quarters	0101000020E6100000B4217B947C0F5440FD42D9A557102A40
736	Guindy Air Scotts	0101000020E610000086E0FAA8AD0D5440A7D5A95568042A40
737	Guindy	0101000020E6100000C20ABFED6C0D5440E8C1DD59BB032A40
740	Butt Road Kalyana Mandapam	0101000020E61000004065C250830C54407824A0BAA0052A40
741	Jayanthi	0101000020E61000003312043C670C54408744EBF2F7062A40
742	Nandabakam	0101000020E61000004E8A03A61B0C5440110E8B8B82082A40
743	Ramapuram	0101000020E6100000C0ECBF4AD50B54403557F6F2750A2A40
744	L and T	0101000020E6100000879B7C48720B544088145EDD0C0C2A40
745	Three Light	0101000020E6100000FF3AFDC13C0B544089E0C9B8F30C2A40
746	Mugalivakkam	0101000020E61000003656C5C8D00A5440763B7792DF0E2A40
747	Sakthi Nagar	0101000020E61000006B1CFBA3790A54405716B79755102A40
748	Porur	0101000020E61000002F22FE1FEF0954404D57A81C30112A40
749	Electricity Board Office	0101000020E6100000A5DF7CF2C9095440FA724D1EA20F2A40
750	Vigneshwara	0101000020E61000001B78FF69B4095440E6564AC7830E2A40
751	Madanandapuram	0101000020E610000072A202CC61095440FA21DB9EC50B2A40
752	Mowlivakkam	0101000020E61000009C03FC012C095440D9A3E4931D0A2A40
753	Perumal Koil	0101000020E610000093E50386D5085440FE48F00A6D0A2A40
754	Aalamarum	0101000020E6100000220505947C0854407617AC61540A2A40
755	Sivan Koil	0101000020E61000001E4400AA57085440176C7E575F0A2A40
756	Aalamarum Rice Mill	0101000020E61000003AC0FEB1310854407CD8EAF6820A2A40
757	Ranitgara	0101000020E61000008FE30312FF075440C3497931BD0A2A40
759	Rama Kuttu	0101000020E61000003B7F0328800754405D983BE9330C2A40
760	Pattu	0101000020E610000064247B849A075440A7AFE76B960B2A40
761	Cement Road	0101000020E6100000C706FB4418075440CB6CEB02B90D2A40
762	Koot Road	0101000020E61000001C4CFD9B1B075440D7A2689216102A40
765	Butt Road Kalyana Mandapam	0101000020E6100000602905BC500C54401411729CE3072A40
768	Mangadu Koil	0101000020E61000008BF082CA30075440B595B099F0112A40
769	Koot Road	0101000020E6100000FF3142B21F075440BF8D20D77E0F2A40
770	Cement Road	0101000020E6100000F8693FC61A075440D60E35C0BB0D2A40
771	Pattu	0101000020E6100000AA7180AA9B07544020D3DA34B60B2A40
772	Rama Kuttu	0101000020E61000005642FB8180075440EC8DF7363F0C2A40
773	Ranitgara	0101000020E6100000882A805202085440FA577F19C60A2A40
774	Aalamarum Rice Mill	0101000020E610000094F2FF4F2A085440D2C31207B70A2A40
775	Sivan Koil	0101000020E6100000E63F83D155085440FE48F00A6D0A2A40
776	Aalamarum	0101000020E61000000F441669E20754401A187959130B2A40
777	Perumal Koil	0101000020E61000008259803ACE0854401570F001910A2A40
778	Mowlivakkam	0101000020E610000035F3FD372309544061D5283D360A2A40
779	Madanandapuram	0101000020E6100000EB4582E3510954405501ADAF640B2A40
781	Vigneshwara	0101000020E6100000A2EAFC80AC095440EF06EAF7710E2A40
782	E.B Office	0101000020E610000012F5C46BC50954409EB347A0A80F2A40
784	Sakthi Nagar	0101000020E610000046820420490A5440BD5EB3BF60112A40
785	Mugalivakkam	0101000020E610000075ECFBCBC90A544064CBD167300F2A40
787	Three Light	0101000020E6100000CB1C812E500B54400687D527D20C2A40
788	L and T	0101000020E6100000C25CFF6C730B5440B29A747C300C2A40
790	Nandabakam	0101000020E61000003BA7BCCA180C54408ABC7A4FC4082A40
791	Jayanthi	0101000020E6100000539CFE47010C54404FB4486637092A40
1280	Padur	0101000020E610000055613B314E0E5440BEDA93B8759A2940
793	Butt Road	0101000020E6100000A29BFD81720C5440FA4674CFBA062A40
794	Kathipara	0101000020E610000007CF8426890C544004FF5BC98E052A40
809	Flower Bajaar Police Station	0101000020E6100000A8C24428DB11544094398E068D2A2A40
812	Everest	0101000020E61000002A7A3B1D23115440070143A044292A40
813	Egmore Depot	0101000020E61000000626BBC2D0105440DE54E6DEAA282A40
814	YWCA	0101000020E6100000A564FF5D9B1054403C06D8058B282A40
816	Lady Mctm	0101000020E6100000124DA08845105440A857CA32C4292A40
817	Mocham/Purusawalkam	0101000020E6100000B60CFE9FFF0F5440EB4561D5282B2A40
823	Joint Office	0101000020E6100000C47783E4B40E5440E63177EB04332A40
826	ICF/ICF Quarters	0101000020E6100000C8927BB2C90D5440B8DB1E5246332A40
831	Kalpana	0101000020E6100000428CBE1F4A0D544082442CC502352A40
833	ICF/ICF Quarters	0101000020E61000007B832F4CA60D5440C6DE8B2FDA332A40
834	Kambarangam	0101000020E61000008602B683110E5440FBE8D495CF322A40
836	Aynavaram Market	0101000020E6100000E7CE02A3C10E544045D5129FF9322A40
839	Ramalingapuram	0101000020E6100000919BE1067C0F5440DE1E84807C312A40
843	Mocham	0101000020E61000002DCE7B10001054402C2405BB062C2A40
845	Lotus Gate	0101000020E610000083DC037C501054402EACFAE0A5292A40
846	YWCA	0101000020E61000007E8D2441B8105440AC3AAB05F6282A40
847	Dinathanthi	0101000020E6100000A48AE255D610544084A0A3552D292A40
848	Everest	0101000020E6100000E58144EA28115440B6DDC2C262292A40
851	Nurse Quarters	0101000020E61000005C936E4BE41154406EFAB31F292A2A40
852	Dental  College	0101000020E61000006FE0C4460F1254402BEDFDDB9F2A2A40
856	Sanitorium	0101000020E6100000CDE847C329085440DEE34C13B6DF2940
857	Pallavaram Depot	0101000020E61000006AFCFCD692095440E3010229F3EF2940
859	Guindy Circle	0101000020E6100000741EFC61D70C54400FEC3A4CE2012A40
861	Kashi Theatre	0101000020E6100000C0B167CF650D5440D26EF4311F102A40
862	Ashok Pillar	0101000020E6100000C26903A8900D5440700BF1A375112A40
863	Vadapalani	0101000020E6100000D9E90775910D544087889B53C9182A40
866	Koyambedu Market	0101000020E6100000E1E37E4DB70C5440A3D477E17B232A40
867	Nirkundam	0101000020E6100000BC193DD0ED0B544052C66C878E242A40
868	Maduravoyal	0101000020E6100000AE3D3FCE2C0B5440FC99515EF1212A40
870	Verapanchavadi	0101000020E6100000D0F0660DDE0854405C001AA54B1F2A40
871	MGR Nagar	0101000020E610000093017F7C32085440CD47E736C0222A40
872	Thiruverkadu	0101000020E6100000AF2479AEEF075440BB5F05F86E232A40
874	Verapanchavadi	0101000020E6100000DB6AD619DF085440732EC555651F2A40
875	Vanapuram	0101000020E61000002F22FE1FEF095440A57FAC540E1F2A40
876	Maduravoyal	0101000020E61000001EAC7B3B340B54403C58733E44222A40
877	Nirkundam	0101000020E610000027D8C1B9ED0B5440FFB6C41DB1242A40
878	Koyambedu Market	0101000020E6100000AB967494830C54400BD3F71A82232A40
879	CMBT	0101000020E6100000B3075A81210D5440DE3CD52137232A40
883	Kashi Theatre	0101000020E61000006558FFC6620D5440E631F3B2600F2A40
885	Asarkada/Kathipara/Guindy Circle	0101000020E6100000286D816FE00C544088AA90D9F6012A40
886	Airport	0101000020E61000003FF27B59620A54409CD103DD66F52940
887	Pallavaram Depot	0101000020E61000008CAEC1B19D095440606E7BAB43F02940
888	Chromepet	0101000020E61000000C11C350FF085440191FE2F636E72940
889	Sanitorium	0101000020E61000002E76FBAC32085440452E3883BFDF2940
892	Nurse Quarters	0101000020E6100000A39FFC1FD8115440DAB91FA6332A2A40
904	C M B T Roundtana Stop	0101000020E6100000F3013FB2920C544052F9CF8182262A40
2371	TCS	0101000020E61000005A83F755B90E5440E3FBE25295D62940
907	Maduravoyal Market	0101000020E6100000ED5003BCBB0A54406D8922C57C202A40
909	Vellappanchavadi	0101000020E61000006EEBFA47D7085440762D4A9E251F2A40
910	Saveetha Dental College	0101000020E6100000AC0320EEEA07544083A62556461B2A40
913	Kallarai	0101000020E61000001C7E37DDB20654409DBB5D2F4D192A40
914	Poonamallee Hospital	0101000020E6100000E33A00C1600654405746C0749C192A40
915	Poonamallee	0101000020E61000003AB3FA76140654404BA98DE2031A2A40
916	Nazarethpettai	0101000020E610000078F2E9B12D055440711B0DE02D182A40
917	Gundumedu	0101000020E61000003F517EF733045440CB2DAD86C4192A40
918	Amman Koil	0101000020E6100000A0B4C3A1EF035440A66D70E0DD1B2A40
919	Thirumazhsai	0101000020E6100000A93AFD0399035440FF53BB70311C2A40
920	Thirumazhsai	0101000020E61000005358A9A0A2035440A6B915C26A1C2A40
921	Amman Koil	0101000020E6100000C807C1D3F90354403B35FA45C71B2A40
922	Gundumedu	0101000020E6100000393B84B7280454403C2D607E7E1A2A40
923	Nazarethpettai	0101000020E610000048247E833E045440FC730B3C7B192A40
925	Poonamallee Hospital	0101000020E61000008A1E7C515006544027F33405D7192A40
926	Kallarai	0101000020E61000001153017BB5065440E2657E1C6A192A40
928	Kumananchavadi	0101000020E610000069368FC3600754404E42E90B21172A40
929	Saveetha Dental College	0101000020E6100000FEC5012EA7075440C294588428182A40
932	Edigarai	0101000020E6100000F2787B8C890A544048CD4F587F1F2A40
933	Maduravoyal Market	0101000020E61000001FB935E9B60A5440B8AF03E78C202A40
934	Maduravoyal Ration Shop	0101000020E6100000B65C054A2D0B544031B66B9D13222A40
936	C M B T Roundtana Stop	0101000020E61000007A5EBF9AA20C5440834C959CD1262A40
937	Arumbakkam Post Office	0101000020E610000081A803726C0D544037109A7694272A40
939	Aminjikarai	0101000020E61000002C0DFCA8860E5440758E01D9EB252A40
952	Taylors Road	0101000020E61000001077F52A320F54408A5759DB14272A40
954	Water Tank	0101000020E610000078EDD286C30E5440C0E8F2E6702D2A40
955	Vavusi Nagar	0101000020E6100000B1A4DC7D8E0E5440F17F4754A82E2A40
957	Nadamuni	0101000020E61000001D9430D3F60C544003B68311FB342A40
958	Lucas	0101000020E61000002E2804592C0C54408C8EFD8FC0332A40
960	Ambattur Estate	0101000020E61000002F302B14E90A5440170E846401332A40
961	Dunlop	0101000020E610000006CB0150BF095440183F8D7BF3352A40
963	Ambattur OT	0101000020E6100000D13C80457E095440E4F6CB272B3E2A40
964	Shed Board	0101000020E61000006AD6004237095440630AF746843F2A40
967	Avadi	0101000020E6100000F1F300928006544085F2BA55423D2A40
968	Avadi Checkpost	0101000020E61000002BA504500E065440C0C82EC5133D2A40
969	Sekkadu	0101000020E610000029AA02DE17055440C7841413063D2A40
970	Hindu College	0101000020E61000003016C073B3045440793EC1CDFB3C2A40
971	Pattabiram Gandhi Nagar	0101000020E6100000969526A5A00354403A58FFE7303F2A40
972	Pattabiram Mavattam	0101000020E6100000E8F1FFD322045440B0B4E78DEE3D2A40
974	Nemilichery	0101000020E61000002293842B3D035440A4D9658DB43F2A40
975	Jaya College	0101000020E61000009CDABEECC3025440AF8D5F15FB3F2A40
976	Thirunindravur	0101000020E61000003D2AFEEF080254402EF06825A53F2A40
977	Thirunindravur	0101000020E61000003E3C4B9011025440B6F292FFC93F2A40
978	Jaya College	0101000020E6100000A9DC442DCD0254401AE1ED4108402A40
979	Pattabiram Gandhi Nagar	0101000020E6100000F0FACC599F0354409BE5B2D1393F2A40
980	Pattabiram Mavattam	0101000020E610000007637E4D1A04544005C8E94E243E2A40
981	Hindu College	0101000020E610000054AC1A84B9045440889E94490D3D2A40
982	Sekkadu	0101000020E6100000A31EA2D11D055440DDB1D826153D2A40
985	Ambattur OT	0101000020E6100000992B836A83095440F4893C49BA3E2A40
986	Canara Bank	0101000020E610000065170CAEB9095440F3380CE6AF382A40
987	Ambattur Estate	0101000020E6100000D0E383E0E90A544082B68B1F19332A40
988	Padi Britania	0101000020E61000000954FF20920B5440F9D9C87553322A40
992	Vavusi Nagar	0101000020E6100000CA7AFF59920E5440E43ADFB2B72E2A40
993	Water Tank	0101000020E6100000242BBF0CC60E5440C3F2E7DB822D2A40
998	Egmore Depot	0101000020E6100000FBD6FB4BDA105440D4C2FA7932292A40
1003	Karayanchavadi	0101000020E61000005120817927075440A59BCC91F8172A40
1004	Kaduvetti	0101000020E6100000767EFE39140754400C9DF075C6272A40
1005	Govardanagiri	0101000020E6100000B3370034ED0654401C18AB9354322A40
1006	JP Estate	0101000020E6100000109546CCEC065440A0FF1EBC76392A40
1007	Avadi Market	0101000020E61000003E93FDF3B406544054E641D5433B2A40
1009	Murugappa Polytechnic	0101000020E610000019C6404B9507544083424EA95C402A40
1011	Shefford Hospital	0101000020E6100000F982161230095440BF620D17B93F2A40
1012	Ambattur	0101000020E61000004C5304387D095440C1738CB7D73E2A40
1013	Varakadam	0101000020E6100000C2A38D23D609544012DC48D922412A40
1014	Pudur	0101000020E6100000E78EFE972B0A5440D674988AE8422A40
1015	Wireless	0101000020E6100000BF35039EAC0A5440FA8BEABEAD432A40
1016	Kallikuppam	0101000020E6100000E9143F21160B5440C7741174EE432A40
1017	Shanmugapuram	0101000020E6100000E7CDFAF78D0B5440243C672C16482A40
1018	Surapet	0101000020E61000007DAC01C60A0C5440E94978C6E7492A40
1019	Vellammal Engineering College	0101000020E61000009765FCB9700C544095E7C94EA24E2A40
1020	Central Jail/Puzhal Camp	0101000020E6100000E7A882D5010D544069038FF327512A40
1023	Red Hills Market	0101000020E6100000EE5785F6FF0B54402C7C01E6EF602A40
1028	Central Jail/Puzhal Camp	0101000020E6100000C837045C0A0D5440DC09DDC246512A40
1029	Vellammal Engineering College	0101000020E6100000DCEAFF3D740C5440163D64886B4E2A40
1030	Surapet	0101000020E610000045B7031A110C54406CFC1574734A2A40
1031	Shanmugapuram	0101000020E6100000576301FA9A0B544067DEA27A08482A40
1032	Kallikuppam	0101000020E6100000B01F41751C0B54402BFFF733FE432A40
1033	Kallikuppam Temple	0101000020E61000008C101E6D1C0B5440C078060DFD432A40
1034	Wireless	0101000020E6100000DDB50044AC0A5440C92E83F776432A40
1035	Pudur	0101000020E6100000DAE87B91390A54409E74A6F9F8422A40
1036	Varakadam	0101000020E61000005F44FC3FDE0954402CAEF90A35412A40
1038	Shefford Hospital	0101000020E61000007E86FDBFE60854407A3417B0CB412A40
1039	Manikanda Puram	0101000020E610000090F3827872085440C701AA6EE4422A40
1041	Murugappa Polytechnic	0101000020E6100000CEDE7C9790075440F62E5A5737402A40
1043	Avadi Checkpost	0101000020E61000007E93431716065440A6B20F4F023D2A40
1044	Avadi Market	0101000020E6100000BF64C2B3AD065440419DD1DA5D3B2A40
1045	JP Estate	0101000020E61000004A4500C3F40654407C821F306A382A40
1046	Govardanagiri	0101000020E6100000E59A44B5EF06544025E6FE8FB8322A40
1047	Kaduvetti	0101000020E610000039A000E54A0754400ECAEA0C421D2A40
1048	Karayanchavadi	0101000020E61000003AA7FEE62A0754406C99CAAA21182A40
1050	Government Hospital	0101000020E61000006DB8FA775E065440BCB43C6AA7192A40
1053	Rolls Square	0101000020E6100000FAE5FEB04612544065A26BD3962E2A40
1054	Mannadi	0101000020E6100000A67B00FF52125440059AD72A24312A40
1056	Arts College	0101000020E61000007989FBD959125440CCA334FEF1342A40
1057	Stanley Hospital	0101000020E61000003B8501F034125440F948CEB2BC352A40
1058	Mint	0101000020E6100000455B00E0F9115440183F8D7BF3352A40
1060	Ramarajapuram	0101000020E61000005606FE8518115440AE887169C2372A40
1061	Mathakavil	0101000020E610000045420015F310544027C06EE027392A40
1062	Vyasarapadi	0101000020E6100000BA7440D0D91054407761310B693A2A40
1063	Ambedkar College	0101000020E6100000FAD2FCADB410544098F22919633C2A40
1064	Ambedkar College	0101000020E6100000F69E041599105440FE89E323D63C2A40
1065	MKB Nagar	0101000020E610000013B9BFFE941054407765170CAE3F2A40
1066	MKB Nagar	0101000020E6100000441C048097105440E5914789C03F2A40
1067	Ambedkar College	0101000020E6100000337A0306A81054406C8FA4C5953C2A40
1068	Vyasarapadi	0101000020E61000008E01D9EBDD105440DC2DC901BB3A2A40
1069	Ramarajapuram	0101000020E610000024187BED211154409D1A60CD9E372A40
1070	Basin Bridge	0101000020E610000059FB3BDBA3115440386A85E97B352A40
1073	Arts College	0101000020E6100000C2CB04AA5C125440CAB8F30E01352A40
1075	Mannadi	0101000020E61000009F5A7D75551254409D0DF96706312A40
1076	Rolls Square	0101000020E6100000B8F8041E5212544065078D4746302A40
1080	Ezhilagam	0101000020E6100000554D10751F12544006DA1D520C202A40
1081	Kannagi Statue	0101000020E6100000E1CAC09E02125440E34EAFB5731D2A40
1083	Gandhi Hospital	0101000020E6100000B4DBBADDC31154404AB3791C061F2A40
1085	Kalaivanar Arangam	0101000020E6100000BC07E8BE9C115440BE688F17D2212A40
1087	Chindadripet Market	0101000020E6100000774002145D11544038DD2E0B58262A40
1088	Chindadripet Market	0101000020E6100000F1F9FE59351154405CA282DCA8262A40
1089	Albert Theatre	0101000020E61000007B2C0121E71054402A73B17116272A40
1091	Baby Hospital	0101000020E61000003EF5BCD96E105440653B9D33BB252A40
1092	Satt Colony	0101000020E6100000D43B058E3E1054400766BFCD66242A40
1093	City Hospital	0101000020E6100000F4D87D6406105440AD99085DBA242A40
1094	RTO Office	0101000020E6100000FCA77E52EB0F5440EF3C6D6489242A40
1095	Chetpet	0101000020E6100000D853FEF7980F544068E7762786232A40
1098	Toll Gate	0101000020E610000054F5FAACD50E54407C7A8DD969262A40
1099	Aminjikarai	0101000020E6100000D70A05329C0E5440AFA2F5A6D8252A40
1100	Arun Hotel	0101000020E61000009F8F32E2020E54406405BF0D31262A40
1102	Vaishnav College	0101000020E6100000D90B8133A30D544070FB924BEB262A40
1105	Vijaykanth	0101000020E6100000F298FD91D40C54403F922FF4CA252A40
1108	Vijaykanth	0101000020E6100000931CB0ABC90C54400987DEE2E1252A40
1111	Vaishnav College	0101000020E6100000EFD2FA19A60D5440EAADA2BBFB262A40
1112	NSK Nagar	0101000020E61000002F183B65DE0D54405D9B193F85262A40
1113	Arun Hotel	0101000020E6100000D7A3703D0A0E54407863416150262A40
1114	Aminjikarai Market	0101000020E61000005F07CE19510E54405FD4EE5701262A40
1116	Toll Gate	0101000020E6100000DF37BEF6CC0E5440EF1EA0FB72262A40
1119	Chetpet	0101000020E6100000AFA93D36930F544082FCAE008D232A40
1120	RTO Office	0101000020E610000057CB00C4DB0F5440DDE401767F242A40
1121	City Hospital	0101000020E6100000C88902BFFE0F5440C2DD9BD7BF242A40
1122	Satt Colony	0101000020E61000001ED303B4271054401ADBAD5DC1252A40
1123	Baby Hospital	0101000020E6100000A3767DEE5D105440FA0AB17E5C262A40
1128	Mount Road/Simpson	0101000020E6100000AE2E02BE76115440B34724E1AD232A40
1129	Mount Road/D1 Police Station	0101000020E6100000A167B3EA73115440E59D4319AA222A40
1130	Kalaivanar Arangam	0101000020E610000084A63EF3A611544061081070CE212A40
1132	Gandhi Hospital	0101000020E6100000D823BB6FC8115440545B03BE4F1F2A40
1134	Kannagi Statue	0101000020E6100000A4B27AEA05125440FE5C3CD5841D2A40
1135	Ezhilagam	0101000020E61000000D6D00362012544043FE99417C202A40
1141	Bells Road EB	0101000020E61000004F97418CC2115440B8D1197BA31E2A40
1142	Chepauk Stadium	0101000020E6100000058B817DCD115440DE92FBA1C2202A40
1143	Paragon	0101000020E6100000731ABBA79F11544063F437FCC9212A40
1146	Egmore Court	0101000020E61000004969368FC310544090BC732843252A40
1149	Raadhakrishna Stadium	0101000020E610000036E743C48B1054405107E4D89B262A40
1154	Medavakkam	0101000020E61000003E60FD237C0F54406462EB00252D2A40
1155	Mental Hospital	0101000020E6100000D139051A680F5440DE599ADF592E2A40
1161	Mental Hospital	0101000020E6100000130203526C0F54402AA5CAA4442E2A40
1162	Medavakkam	0101000020E61000002A8E03AF960F5440510230D8EC2C2A40
1163	Kellys	0101000020E61000004168FB5FC70F5440C3CF2456EB2B2A40
1164	Hotel Garden	0101000020E61000000B7BFBEF18105440F228F0A9F72B2A40
1165	Purusawalkam Tank	0101000020E61000002F9701254D105440AF6674724C2B2A40
1167	Raadhakrishna Stadium	0101000020E610000005ADFA3B9F105440BA62EBBE08272A40
1169	Albert Theatre	0101000020E610000069AFFC01E810544071E61557AE262A40
1170	Commissioner Office	0101000020E6100000D97745F0BF1054405969520ABA252A40
1171	Pudupet	0101000020E6100000F1FCFDBDEF10544037B89D4BAB242A40
1172	Chitra	0101000020E61000006396035E221154403D663D0843232A40
1174	Paragon	0101000020E61000001FED03B999115440C67DF502FD212A40
1175	Chepauk Stadium	0101000020E61000008710804DD0115440F9A088C1D3202A40
1176	Bells Road EB	0101000020E61000000D1D3BA8C4115440EEAF1EF7AD1E2A40
1177	Triplicane	0101000020E6100000664E97C5C4115440B169A510C81D2A40
1180	Madras University	0101000020E6100000AD6FFD4728125440DBBA61FCB0212A40
1185	Triplicane	0101000020E6100000A98CFB66CD11544041001DA4AF1D2A40
1186	Jambajaar Market	0101000020E6100000EDD3F198811154401D59F965301E2A40
1187	Amir Mahal	0101000020E6100000270DFB5E3F11544089737918FF1D2A40
1188	Register Office	0101000020E6100000426F7D9A0B115440535E0A93D21D2A40
1189	Woodlands	0101000020E6100000C4961E4DF5105440828FC18A531D2A40
1190	Royapettah Hospital	0101000020E61000008DF7FC93EC10544010BABEEEF81B2A40
1191	Royapettah Police Station	0101000020E6100000B1CA3B3DE5105440400B32978E1A2A40
1192	Royapettah PF Office	0101000020E6100000A947013FF61054407443326811192A40
1193	AIDMK Office	0101000020E61000007282FC8DF210544086A5055879182A40
1194	Lloyds Road	0101000020E61000006F7AFE51A710544052790117E0182A40
1195	Gopalapuram	0101000020E61000008BDEA9807B105440151C5E10911A2A40
1197	Sun Theatre	0101000020E610000005680014C80F5440A8748FF0E6182A40
1198	Giri Road	0101000020E6100000085A8121AB0F5440AAB706B64A182A40
1199	Vani Mahal	0101000020E6100000F4FBFECD8B0F5440971AA19FA9172A40
1200	Panagal Park	0101000020E610000002F13EB7E50E5440CE2E84413E172A40
1203	Thirupathi Koil	0101000020E6100000E3C281902C0F54400EDC813AE5112A40
1204	Panagal Park	0101000020E61000008D493D13F30E5440D803B531D9142A40
1205	Jeeva Park	0101000020E6100000C892FFEA2D0F54406303AFB749162A40
1206	Vani Mahal	0101000020E6100000F0C000C2870F5440EF71A609DB172A40
1207	Giri Road	0101000020E61000003DF7BB03BE0F5440AB538AC2D3182A40
1208	Sun Theatre	0101000020E61000000987DEE2E10F5440ECDCB419A7192A40
1209	Thousand Lights	0101000020E6100000130F289B7210544097AE601BF11C2A40
1210	New College	0101000020E6100000AFD8BA2F8210544029D70C57A41B2A40
1211	Gopalapuram	0101000020E61000005FDFFBD997105440250BF37920192A40
1212	Lloyds Road	0101000020E61000007BCDBC66C31054401D4E268F23192A40
1213	Kaurya Matani	0101000020E61000008EFEFA95CC105440ECFD5FD80E1A2A40
1214	Royapettah Police Station	0101000020E6100000029FFE37DF10544074347990BF1A2A40
1215	Royapettah Hospital	0101000020E61000004EEC04A8E7105440563CDCABE21B2A40
1217	Register Office	0101000020E6100000C9AA083719115440A359D93EE41D2A40
1218	Amir Mahal	0101000020E6100000DB71FD9A30115440FF54E4290E1E2A40
1219	Jambajaar Market	0101000020E6100000DB6EFE36761154409600808C4E1E2A40
1220	Periyadar	0101000020E61000001668FB8095115440158B2131281E2A40
1226	Mistake	0101000020E610000029780AB952115440BF2A172AFF2A2A40
1228	Bentinck School	0101000020E610000007630286BE1054404C0AE2F20E2C2A40
1230	Mocham	0101000020E610000094CFFAAD0010544015CE87CA332B2A40
1232	Mummy Daddy	0101000020E61000006528BC3E920F544028F177F7192A2A40
1233	Kilpauk Garden	0101000020E610000047CCECF3180F5440FEB8FDF2C92A2A40
1234	Halls Road	0101000020E61000009F67FD77CE0E5440E92C0EC2372A2A40
1237	Bluestar	0101000020E6100000EA9A03E3640D5440C889C0A26C2B2A40
1238	12th Main Road	0101000020E610000011C80480130D5440D70AC3158A2B2A40
1239	Thirumangalam	0101000020E6100000249DFD58B30C544012367668DC2C2A40
1240	Anna Nagar West	0101000020E6100000061D00B3B30C5440A3BA6F6BC12F2A40
1241	Anna Nagar West	0101000020E61000001CA50172B80C5440BDCFA744C82F2A40
1242	Thirumangalam	0101000020E6100000226D045EBD0C5440EA6A7E3EC22B2A40
1243	12th Main Road	0101000020E61000007730629F000D5440C9570229B12B2A40
1244	Bluestar	0101000020E61000003B2300EE680D5440E2AC0CD38C2B2A40
1245	Anna Nagar Roundtana	0101000020E61000004BF37D27DC0D5440B916D286682B2A40
1247	Kilpauk Garden	0101000020E61000006490FD24E50E5440755B0109B32A2A40
